QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g173.t1	606	Transcription factor SRM1 OS=Arabidopsis thaliana OX=3702 GN=SRM1 PE=1 SV=1	sp|Q9FNN6|SRM1_ARATH	298	164.851	1	48.5714285714286	3.60937e-49	37	498	12	184	175
g176.t1	666	Uncharacterized protein At2g39795, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At2g39795 PE=1 SV=1	sp|Q8W487|YB95_ARATH	250	48.521	1	26	1.10221e-05	46	639	63	248	200
g179.t1	843	Probable prolyl 4-hydroxylase 7 OS=Arabidopsis thaliana OX=3702 GN=P4H7 PE=2 SV=1	sp|Q8L970|P4H7_ARATH	316	178.718	1	38.2575757575758	4.03162e-53	97	840	56	314	264
g181.t1	828	Probable prolyl 4-hydroxylase 7 OS=Arabidopsis thaliana OX=3702 GN=P4H7 PE=2 SV=1	sp|Q8L970|P4H7_ARATH	316	254.988	1	55.7692307692308	4.76114e-83	175	789	56	261	208
g185.t1	3063	DNA repair and recombination protein RAD54 OS=Oryza sativa subsp. japonica OX=39947 GN=RAD54 PE=1 SV=1	sp|A4PBL4|RAD54_ORYSJ	980	760.755	1	52.5062656641604	0	184	2520	99	878	798
g186.t1	2721	Protein tesmin/TSO1-like CXC 6 OS=Arabidopsis thaliana OX=3702 GN=TCX6 PE=1 SV=1	sp|Q9SL70|TCX6_ARATH	571	100.138	1	44.5454545454545	2.08414e-20	649	939	129	238	110
g187.t1	963	Pyridoxal kinase OS=Arabidopsis thaliana OX=3702 GN=PK PE=1 SV=2	sp|Q8W1X2|PDXK_ARATH	309	305.449	1	52.6315789473684	3.21321e-102	25	936	17	309	304
g188.t1	2919	Eukaryotic translation initiation factor 4G OS=Arabidopsis thaliana OX=3702 GN=EIF4G PE=1 SV=2	sp|Q76E23|IF4G_ARATH	1727	56.6102	1	25.7575757575758	1.20318e-06	2140	2907	1092	1321	264
g190.t1	1410	Protein RETICULATA-RELATED 4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RER4 PE=2 SV=1	sp|Q94CJ5|RER4_ARATH	386	236.498	1	46.3414634146341	2.88064e-72	385	1239	104	383	287
g192.t1	990	Ribosomal small subunit pseudouridine synthase A OS=Pasteurella multocida (strain Pm70) OX=272843 GN=rsuA PE=3 SV=1	sp|Q9CPN4|RSUA_PASMU	232	131.724	1	38.4920634920635	1.89708e-35	196	924	1	231	252
g193.t1	1002	Protein fuzzy homolog OS=Homo sapiens OX=9606 GN=FUZ PE=1 SV=1	sp|Q9BT04|FUZZY_HUMAN	418	65.0846	1	27.1794871794872	1.97367e-10	82	663	40	224	195
g196.t1	3084	Probable sugar phosphate/phosphate translocator At5g11230 OS=Arabidopsis thaliana OX=3702 GN=At5g11230 PE=2 SV=1	sp|Q9LFN3|PT511_ARATH	351	86.6557	1	29.3918918918919	1.04711e-16	64	930	24	311	296
g197.t1	1068	Demethylmenaquinone methyltransferase OS=Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235) OX=288705 GN=menG PE=3 SV=1	sp|A9WRT1|MENG_RENSM	237	53.5286	1	31.8471337579618	6.33155e-07	46	474	1	152	157
g198.t1	876	Oxygen-evolving enhancer protein 1, chloroplastic OS=Chlamydomonas reinhardtii OX=3055 GN=PSBO PE=2 SV=1	sp|P12853|PSBO_CHLRE	291	328.176	1	60.8247422680412	7.65844e-112	1	870	1	290	291
g199.t1	876	Oxygen-evolving enhancer protein 1, chloroplastic OS=Chlamydomonas reinhardtii OX=3055 GN=PSBO PE=2 SV=1	sp|P12853|PSBO_CHLRE	291	328.176	1	60.8247422680412	7.65844e-112	1	870	1	290	291
g200.t1	876	Oxygen-evolving enhancer protein 1, chloroplastic OS=Chlamydomonas reinhardtii OX=3055 GN=PSBO PE=2 SV=1	sp|P12853|PSBO_CHLRE	291	328.176	1	60.8247422680412	7.65844e-112	1	870	1	290	291
g202.t1	630	Hsc70-interacting protein OS=Gallus gallus OX=9031 GN=ST13 PE=2 SV=1	sp|Q5ZLF0|F10A1_CHICK	361	47.7506	1	41.5094339622642	2.22618e-05	433	591	308	360	53
g203.t1	813	Glucose 1-dehydrogenase 1 OS=Bacillus megaterium OX=1404 GN=gdhI PE=2 SV=1	sp|P39482|DHG1_BACME	261	153.68	1	39.6	3.31097e-44	22	768	5	249	250
g205.t1	549	Transmembrane emp24 domain-containing protein p24delta4 OS=Arabidopsis thaliana OX=3702 GN=CYB PE=1 SV=1	sp|Q9FVU0|P24D4_ARATH	212	145.206	1	43.9024390243902	9.4611e-43	13	498	35	197	164
g206.t1	564	Early light-induced protein 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ELIP1 PE=1 SV=1	sp|P93735|ELIP1_ARATH	195	50.447	1	36.1344537815126	9.42986e-07	205	561	91	195	119
g207.t1	867	tRNA (guanine-N(7)-)-methyltransferase OS=Zea mays OX=4577 PE=2 SV=1	sp|B6SHG7|TRMB_MAIZE	255	307.76	1	59.919028340081	2.3613e-104	73	807	7	250	247
g208.t1	819	Probable ribose-5-phosphate isomerase 4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RPI4 PE=2 SV=1	sp|Q9FI13|RPI4_ARATH	296	117.857	1	33.3333333333333	4.2373e-30	94	720	48	252	210
g212.t1	1137	DDB1- and CUL4-associated factor homolog 1 OS=Arabidopsis thaliana OX=3702 GN=DCAF1 PE=1 SV=2	sp|Q9M086|DCAF1_ARATH	1883	221.861	1	37.7643504531722	5.50846e-63	109	1101	1375	1691	331
g213.t1	4644	DDB1- and CUL4-associated factor homolog 1 OS=Arabidopsis thaliana OX=3702 GN=DCAF1 PE=1 SV=2	sp|Q9M086|DCAF1_ARATH	1883	170.244	1	37.7604166666667	5.36006e-41	949	2058	509	880	384
g215.t1	1815	LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	sp|P11369|LORF2_MOUSE	1281	88.9669	1	24.8387096774194	6.02673e-17	91	1017	442	744	310
g217.t1	927	AP2-like ethylene-responsive transcription factor PLT2 OS=Arabidopsis thaliana OX=3702 GN=PLT2 PE=2 SV=1	sp|Q5YGP7|PLET2_ARATH	568	58.5362	1	32.7044025157233	2.43705e-08	283	690	185	342	159
g218.t1	4701	DNA topoisomerase 1 OS=Rickettsia bellii (strain RML369-C) OX=336407 GN=topA PE=3 SV=1	sp|Q1RIM1|TOP1_RICBR	800	361.688	1	47.1590909090909	2.88103e-106	1396	2442	77	427	352
g220.t1	915	AP2-like ethylene-responsive transcription factor PLT1 OS=Arabidopsis thaliana OX=3702 GN=PLT1 PE=2 SV=1	sp|Q5YGP8|PLET1_ARATH	574	55.4546	1	28.2296650717703	2.91629e-07	13	597	150	333	209
g223.t1	1662	Uncharacterized RNA-binding protein C328.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC328.05 PE=4 SV=3	sp|Q9P3U1|YKX5_SCHPO	464	73.1738	1	46.1538461538462	2.27233e-12	730	963	78	154	78
g225.t1	1827	SET domain-containing protein 4 OS=Mus musculus OX=10090 GN=Setd4 PE=2 SV=1	sp|P58467|SETD4_MOUSE	439	51.6026	1	23.6363636363636	1.53043e-05	214	978	35	287	275
g226.t1	2028	Heat shock 70 kDa protein, mitochondrial OS=Pisum sativum OX=3888 GN=HSP1 PE=2 SV=1	sp|P37900|HSP7M_PEA	675	884.019	1	70.9836065573771	0	121	1950	52	646	610
g227.t1	4086	Sodium channel protein type 4 subunit alpha B OS=Danio rerio OX=7955 GN=scn4ab PE=2 SV=1	sp|Q20JQ7|SC4AB_DANRE	1784	97.0561	1	30.5993690851735	1.01413e-18	220	1152	97	386	317
g228.t1	3432	Sodium channel protein type 9 subunit alpha OS=Homo sapiens OX=9606 GN=SCN9A PE=1 SV=3	sp|Q15858|SCN9A_HUMAN	1988	248.825	1	28.5909712722298	6.43392e-66	265	2445	1188	1851	731
g229.t1	2832	Ubiquitin-60S ribosomal protein L40 OS=Trypanosoma cruzi OX=5693 GN=FUS1 PE=2 SV=2	sp|P14795|RL40_TRYCR	128	117.472	1	65.1685393258427	1.79409e-29	1747	2010	2	90	89
g230.t1	1032	Ubiquitin-60S ribosomal protein L40 OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) OX=214684 GN=UBI1 PE=1 SV=2	sp|P40909|RL40_CRYNJ	129	122.479	1	64.8936170212766	4.35991e-33	559	837	2	95	94
g232.t1	930	Polyubiquitin (Fragment) OS=Hordeum vulgare OX=4513 PE=2 SV=1	sp|P0CG83|UBIQP_HORVU	171	197.593	1	64.6706586826347	4.79504e-62	184	681	4	170	167
g233.t1	1086	Polyubiquitin OS=Candida albicans OX=5476 GN=UBI1 PE=1 SV=1	sp|P0CG73|UBI1P_CANAX	229	139.428	1	72.4489795918367	3.67748e-38	517	810	57	153	98
g241.t1	630	Pre-rRNA-processing protein TSR2 homolog OS=Danio rerio OX=7955 GN=tsr2 PE=2 SV=1	sp|Q3KRG3|TSR2_DANRE	181	60.077	1	28.9719626168224	3.42686e-10	40	360	4	108	107
g242.t1	6828	Transcription initiation factor TFIID subunit 1 OS=Oryza sativa subsp. japonica OX=39947 GN=TAF1 PE=2 SV=1	sp|Q67W65|TAF1_ORYSJ	1810	248.44	1	34.7908745247148	1.60683e-64	3127	4662	719	1186	526
g243.t1	1563	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Pongo abelii OX=9601 GN=HNRNPA2B1 PE=2 SV=1	sp|Q5RBU8|ROA2_PONAB	353	118.627	1	39.7727272727273	3.70694e-28	238	738	22	192	176
g244.t1	720	Oligoribonuclease, mitochondrial OS=Bos taurus OX=9913 GN=REXO2 PE=2 SV=1	sp|A2VE52|ORN_BOVIN	237	200.675	1	53.5911602209945	2.72038e-63	151	693	36	215	181
g246.t1	768	Chlorophyll a-b binding protein 4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCA4 PE=1 SV=1	sp|P27521|CA4_ARATH	251	167.162	1	45.5445544554455	8.13348e-50	106	687	57	249	202
g247.t1	945	Ubiquinone biosynthesis O-methyltransferase OS=Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942 GN=ubiG PE=3 SV=1	sp|Q5QZ53|UBIG_IDILO	243	54.299	1	32.2033898305085	3.10255e-07	250	603	55	158	118
g252.t1	927	DnaJ homolog subfamily B member 9 OS=Rattus norvegicus OX=10116 GN=Dnajb9 PE=2 SV=2	sp|P97554|DNJB9_RAT	222	81.6481	1	34.1085271317829	6.04603e-17	142	501	12	123	129
g255.t1	369	Nuclear transport factor 2A OS=Arabidopsis thaliana OX=3702 GN=NTF2A PE=1 SV=1	sp|Q9FZK4|NTF2A_ARATH	122	142.51	1	59.504132231405	7.62649e-44	7	366	2	122	121
g258.t1	1977	Kinesin light chain OS=Doryteuthis pealeii OX=1051067 PE=2 SV=1	sp|P46825|KLC_DORPE	571	78.1814	1	35.3383458646617	9.37544e-14	1537	1929	275	407	133
g262.t1	1086	Ribonucleoside-diphosphate reductase small chain OS=Yaba-like disease virus OX=132475 GN=20L PE=3 SV=1	sp|Q9DHU2|RIR2_YLDV	325	132.88	1	73.75	1.50969e-34	1	240	29	108	80
g263.t1	1374	Ankyrin repeat domain-containing protein 17 OS=Mus musculus OX=10090 GN=Ankrd17 PE=1 SV=2	sp|Q99NH0|ANR17_MOUSE	2603	59.6918	1	30.7692307692308	4.27382e-08	634	1362	1183	1421	247
g264.t1	387	SCF ubiquitin ligase complex protein SKP1a OS=Dictyostelium discoideum OX=44689 GN=fpaA PE=1 SV=1	sp|P52285|SKP1A_DICDI	162	144.821	1	54.3307086614173	3.4222e-44	1	378	30	156	127
g265.t1	567	Uncharacterized protein R325 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R325 PE=3 SV=1	sp|Q5UQR6|YR325_MIMIV	197	103.219	1	33.9181286549708	1.85262e-26	73	564	28	196	171
g267.t1	3234	DNA-directed RNA polymerase II subunit RPB3 OS=Mus musculus OX=10090 GN=Polr2c PE=1 SV=2	sp|P97760|RPB3_MOUSE	275	78.5666	1	28.2868525896414	1.91711e-14	1	699	19	262	251
g269.t1	2439	ATP-dependent RNA helicase has1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=has1 PE=1 SV=1	sp|Q09916|HAS1_SCHPO	578	538.495	1	72.0867208672087	0	673	1776	90	458	369
g270.t1	414	Probable ATP-dependent RNA helicase ddx18 OS=Dictyostelium discoideum OX=44689 GN=ddx18 PE=3 SV=1	sp|Q54S03|DDX18_DICDI	602	137.117	1	51.4492753623188	2.01475e-37	4	408	477	602	138
g272.t1	984	DnaJ protein ERDJ3B OS=Arabidopsis thaliana OX=3702 GN=ERDJ3B PE=1 SV=1	sp|Q9LZK5|DNJ19_ARATH	346	296.204	1	48.3180428134557	5.16307e-98	7	975	25	346	327
g273.t1	9495	Cellulose synthase catalytic subunit [UDP-forming] OS=Xanthomonas axonopodis pv. citri (strain 306) OX=190486 GN=bcsA PE=3 SV=1	sp|P58932|BCSA_XANAC	729	111.309	1	26.3829787234043	6.3439e-23	256	1626	76	502	470
g275.t1	5613	Cellulose synthase catalytic subunit [UDP-forming] OS=Escherichia coli (strain K12) OX=83333 GN=bcsA PE=1 SV=3	sp|P37653|BCSA_ECOLI	872	107.457	1	28.1420765027322	5.83973e-22	379	1434	201	527	366
g276.t1	4551	Cellulose synthase catalytic subunit [UDP-forming] OS=Xanthomonas axonopodis pv. citri (strain 306) OX=190486 GN=bcsA PE=3 SV=1	sp|P58932|BCSA_XANAC	729	72.4034	1	25.1295336787565	2.48023e-11	10	1002	154	502	386
g277.t1	1506	Endoglucanase G OS=Clostridium thermocellum (strain ATCC 27405 / DSM 1237 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) OX=203119 GN=celG PE=3 SV=1	sp|Q05332|GUNG_CLOTH	566	86.6557	1	25.2927400468384	1.00836e-16	25	1161	45	425	427
g279.t1	864	Hyalin (Fragment) OS=Strongylocentrotus purpuratus OX=7668 PE=2 SV=1	sp|O76536|HYAL_STRPU	1200	51.2174	1	33.1428571428571	5.96856e-06	310	819	209	372	175
g283.t1	1767	Calnexin homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cal1 PE=1 SV=1	sp|P36581|CALX_SCHPO	560	148.673	1	48.8372093023256	4.19276e-37	640	1278	202	409	215
g284.t1	1188	Serine incorporator 3 OS=Bos taurus OX=9913 GN=SERINC3 PE=2 SV=1	sp|A4FUZ5|SERC3_BOVIN	472	136.346	1	31.413612565445	1.9499e-34	238	1173	99	471	382
g285.t1	1296	Zinc finger CCCH domain-containing protein 22 OS=Arabidopsis thaliana OX=3702 GN=At2g24830 PE=2 SV=1	sp|Q9SK49|C3H22_ARATH	497	69.3218	1	55.9322033898305	2.31472e-11	475	651	287	344	59
g289.t1	1035	RWD domain-containing protein 2B OS=Homo sapiens OX=9606 GN=RWDD2B PE=1 SV=1	sp|P57060|RWD2B_HUMAN	319	59.6918	1	33.0188679245283	1.06692e-08	652	969	185	287	106
g290.t1	3903	Beta-mannosidase OS=Mus musculus OX=10090 GN=Manba PE=1 SV=1	sp|Q8K2I4|MANBA_MOUSE	879	377.481	1	30.2352941176471	2.64775e-112	46	2559	14	722	850
g295.t1	291	Cytochrome c oxidase subunit 5C OS=Oryza sativa subsp. japonica OX=39947 GN=COX5C PE=3 SV=3	sp|Q9SXX7|COX5C_ORYSJ	63	43.5134	1	51.2820512820513	5.191e-06	94	210	16	54	39
g296.t1	5967	ABC transporter C family member 2 OS=Arabidopsis thaliana OX=3702 GN=ABCC2 PE=1 SV=2	sp|Q42093|AB2C_ARATH	1623	489.96	1	44.6909667194929	7.56069e-143	3184	5055	892	1490	631
g297.t1	5064	Chromodomain-helicase-DNA-binding protein 8 OS=Mus musculus OX=10090 GN=Chd8 PE=1 SV=1	sp|Q09XV5|CHD8_MOUSE	2582	537.724	1	37.9553466509988	2.6087e-157	958	3414	669	1466	851
g301.t1	3684	Probable serine/threonine-protein kinase abkC OS=Dictyostelium discoideum OX=44689 GN=abkC PE=3 SV=1	sp|Q55G83|ABKC_DICDI	689	201.445	1	28.9655172413793	1.01669e-52	2419	3639	202	629	435
g304.t1	1083	Methionine aminopeptidase 1D, chloroplastic/mitochondrial OS=Arabidopsis thaliana OX=3702 GN=MAP1D PE=1 SV=1	sp|Q9FV50|MAP1D_ARATH	350	382.874	1	64.7686832740214	1.63668e-131	124	966	68	348	281
g305.t1	933	Protein CONSERVED IN THE GREEN LINEAGE AND DIATOMS 27, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CGLD27 PE=2 SV=1	sp|Q9FN15|GLD27_ARATH	327	161.77	1	46.8879668049792	4.01147e-46	190	897	83	321	241
g311.t1	798	Fumarylacetoacetase OS=Oryza sativa subsp. japonica OX=39947 GN=FAH PE=2 SV=1	sp|Q6H7M1|FAH_ORYSJ	429	189.119	1	46.6666666666667	3.88456e-56	7	681	210	404	225
g312.t1	2001	Cytochrome b561 and DOMON domain-containing protein At3g07570 OS=Arabidopsis thaliana OX=3702 GN=At3g07570 PE=2 SV=1	sp|Q0WRW8|B561K_ARATH	369	55.8398	1	24.2320819112628	6.30532e-07	844	1689	78	337	293
g313.t1	1197	Stearoyl-[acyl-carrier-protein] 9-desaturase, chloroplastic OS=Olea europaea OX=4146 PE=2 SV=1	sp|Q43593|STAD_OLEEU	390	392.504	1	59.025787965616	5.36805e-134	145	1191	56	390	349
g314.t1	3150	Elongation factor 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tef3 PE=1 SV=1	sp|O94489|EF3_SCHPO	1047	670.233	1	42.8722280887012	0	298	3057	65	978	947
g315.t1	5346	Alpha-latrocrustotoxin-Lt1a (Fragment) OS=Latrodectus tredecimguttatus OX=6925 PE=2 SV=2	sp|Q9XZC0|LCTA_LATTR	1413	83.1889	1	27.1070615034169	1.99031e-14	934	2160	526	929	439
g316.t1	993	Probable transaldolase OS=Dictyostelium discoideum OX=44689 GN=tal PE=3 SV=1	sp|Q54UP4|TALDO_DICDI	321	109.383	1	39.2670157068063	3.48638e-26	346	918	75	253	191
g320.t1	564	60S ribosomal protein L18-2 OS=Arabidopsis thaliana OX=3702 GN=RPL18B PE=1 SV=2	sp|P42791|RL182_ARATH	187	276.559	1	70.4301075268817	7.36312e-95	1	558	1	186	186
g321.t1	372	Multifunctional methyltransferase subunit TRM112 homolog B OS=Arabidopsis thaliana OX=3702 GN=TRM112B PE=1 SV=1	sp|Q9C9R3|T112B_ARATH	124	124.79	1	56.8	9.34616e-37	1	369	1	124	125
g322.t1	477	Mitogen-activated protein kinase kinase kinase 21 OS=Mus musculus OX=10090 GN=Map3k21 PE=1 SV=2	sp|Q8VDG6|M3K21_MOUSE	1002	50.447	1	32.9113924050633	1.29648e-06	226	462	107	173	79
g324.t1	1647	Protein HOMOLOG OF MAMMALIAN LYST-INTERACTING PROTEIN 5 OS=Arabidopsis thaliana OX=3702 GN=LIP5 PE=1 SV=1	sp|Q9SZ15|LIP5_ARATH	421	141.354	1	50.9554140127389	1.56479e-35	1	465	1	154	157
g326.t1	1992	AP2-like ethylene-responsive transcription factor SNZ OS=Arabidopsis thaliana OX=3702 GN=SNZ PE=2 SV=1	sp|Q6PV67|SNZ_ARATH	325	73.1738	1	42.5	1.29384e-12	949	1182	111	188	80
g328.t1	1389	Serine/threonine-protein kinase Aurora-1 OS=Arabidopsis thaliana OX=3702 GN=AUR1 PE=1 SV=1	sp|Q9M077|AUR1_ARATH	294	175.637	1	36.4963503649635	4.58229e-50	58	870	27	282	274
g331.t1	1479	Vacuolar calcium ion transporter OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VCX1 PE=1 SV=1	sp|Q99385|VCX1_YEAST	411	227.254	1	36.6583541147132	3.6496e-68	283	1473	14	397	401
g332.t1	1959	Extracellular serine proteinase OS=Thermus sp. (strain Rt41A) OX=32063 PE=1 SV=3	sp|P80146|SEPR_THESR	410	126.716	1	50.354609929078	4.42149e-30	1510	1932	138	264	141
g334.t1	1227	Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1	sp|Q8IWZ3|ANKH1_HUMAN	2542	83.5741	1	32.8467153284672	7.87752e-16	121	855	262	512	274
g335.t1	1968	Ankyrin-1 OS=Homo sapiens OX=9606 GN=ANK1 PE=1 SV=3	sp|P16157|ANK1_HUMAN	1881	53.5286	1	33.8582677165354	6.79683e-06	1168	1464	503	624	127
g336.t1	756	Succinate-acetate/proton symporter SatP OS=Shigella flexneri OX=623 GN=satP PE=3 SV=1	sp|P0ACA0|SATP_SHIFL	188	101.293	1	40	3.9252e-25	196	729	8	183	190
g337.t1	1233	Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1	sp|Q8IWZ3|ANKH1_HUMAN	2542	80.4925	1	32.1167883211679	8.31998e-15	121	855	262	512	274
g339.t1	2175	Uncharacterized ABC transporter ATP-binding protein YfmR OS=Bacillus subtilis (strain 168) OX=224308 GN=yfmR PE=3 SV=1	sp|O06476|YFMR_BACSU	629	372.859	1	39.9260628465804	1.38012e-118	139	1752	3	528	541
g340.t1	564	Ubiquitin carboxyl-terminal hydrolase 33 OS=Danio rerio OX=7955 GN=usp33 PE=2 SV=1	sp|A5PMR2|UBP33_DANRE	897	68.9366	1	30.5785123966942	1.17269e-12	115	477	150	262	121
g341.t1	456	Ubiquitin carboxyl-terminal hydrolase 43 OS=Homo sapiens OX=9606 GN=USP43 PE=1 SV=2	sp|Q70EL4|UBP43_HUMAN	1123	59.6918	1	31.496062992126	7.77307e-10	19	363	578	689	127
g345.t1	2331	Vacuolar-sorting receptor 2 OS=Arabidopsis thaliana OX=3702 GN=VSR2 PE=2 SV=1	sp|O22925|VSR2_ARATH	625	270.396	1	32.0945945945946	2.77322e-79	73	1680	25	543	592
g350.t1	7110	Chloride transport protein 6 OS=Oryctolagus cuniculus OX=9986 GN=CLCN6 PE=2 SV=1	sp|Q9TT16|CLCN6_RABIT	869	232.646	1	29.618320610687	1.77728e-61	166	2100	28	635	655
g351.t1	366	EEF1A lysine methyltransferase 4 OS=Homo sapiens OX=9606 GN=EEF1AKMT4 PE=1 SV=1	sp|P0DPD7|EFMT4_HUMAN	255	50.8322	1	37.1794871794872	2.92414e-07	7	216	118	195	78
g355.t1	1143	Lys-63-specific deubiquitinase BRCC36 OS=Salmo salar OX=8030 GN=brcc3 PE=2 SV=1	sp|B5X8M4|BRCC3_SALSA	260	160.614	1	38.5593220338983	1.23983e-45	1	708	1	194	236
g363.t1	6318	Formin-like protein 20 OS=Arabidopsis thaliana OX=3702 GN=FH20 PE=2 SV=3	sp|Q9FLQ7|FH20_ARATH	1649	125.176	1	35.5555555555556	4.9505e-27	3085	3753	1271	1488	225
g364.t1	3816	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	108.997	1	21.4285714285714	1.66236e-22	2014	3528	447	911	518
g365.t1	1908	LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=3 SV=1	sp|P08548|LIN1_NYCCO	1260	126.716	1	25.1461988304094	8.85356e-29	97	1098	436	762	342
g366.t1	906	Chorismate mutase 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CM3 PE=1 SV=1	sp|Q9C544|CM3_ARATH	316	241.506	1	50	2.75872e-77	130	897	64	316	258
g369.t1	1392	DNA repair and recombination protein RAD54 OS=Oryza sativa subsp. japonica OX=39947 GN=RAD54 PE=1 SV=1	sp|A4PBL4|RAD54_ORYSJ	980	262.307	1	39.8058252427184	5.94212e-77	148	1335	123	518	412
g370.t1	3651	Soluble guanylate cyclase 88E OS=Drosophila melanogaster OX=7227 GN=Gyc88E PE=1 SV=4	sp|Q8INF0|GCY8E_DROME	1097	132.109	1	40.3614457831325	1.15505e-29	2872	3369	419	569	166
g373.t1	4338	Amino-acid acetyltransferase OS=Pseudomonas mendocina (strain ymp) OX=399739 GN=argA PE=3 SV=1	sp|A4XP61|ARGA_PSEMY	432	173.711	1	33.7777777777778	2.87429e-45	2821	4167	3	403	450
g374.t1	270	Ubiquitin-60S ribosomal protein L40 OS=Chlamydomonas reinhardtii OX=3055 GN=UBI3 PE=1 SV=1	sp|P0CH10|RL403_CHLRE	128	92.4337	1	66.1538461538461	1.64913e-24	1	195	1	65	65
g385.t1	1638	NADP-dependent malic enzyme OS=Vitis vinifera OX=29760 PE=2 SV=1	sp|P51615|MAOX_VITVI	591	417.157	1	45.8	1.25451e-138	130	1617	105	583	500
g386.t1	1437	Tbc2 translation factor, chloroplastic OS=Chlamydomonas reinhardtii OX=3055 GN=TBC2 PE=1 SV=1	sp|Q8VXP3|TBC2_CHLRE	1115	75.485	1	34.8484848484849	4.91119e-13	631	1026	421	550	132
g388.t1	582	Polyadenylate-binding protein, cytoplasmic and nuclear OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAB1 PE=1 SV=4	sp|P04147|PABP_YEAST	577	52.7582	1	41.8918918918919	5.1458e-07	37	258	321	394	74
g391.t1	2754	Intraflagellar transport protein 74 OS=Chlamydomonas reinhardtii OX=3055 GN=IFT74 PE=1 SV=1	sp|Q6RCE1|IFT74_CHLRE	641	561.992	1	64.176245210728	0	187	1752	109	628	522
g393.t1	702	SH3 domain-containing YSC84-like protein 1 OS=Xenopus laevis OX=8355 GN=sh3yl1 PE=2 SV=1	sp|Q6DFH5|SH3Y1_XENLA	335	56.225	1	36.1842105263158	4.46124e-08	85	537	35	181	152
g394.t1	1026	Probable glucuronoxylan glucuronosyltransferase F8H OS=Arabidopsis thaliana OX=3702 GN=F8H PE=2 SV=1	sp|Q6NMM8|F8H_ARATH	469	55.0694	1	27.5675675675676	4.76436e-07	502	981	111	284	185
g395.t1	585	Probable glycosyltransferase At3g42180 OS=Arabidopsis thaliana OX=3702 GN=At3g42180 PE=2 SV=2	sp|Q3EAR7|GLYT2_ARATH	470	70.0922	1	35.1648351648352	4.28987e-13	10	279	353	443	91
g396.t1	1578	Tyrosyl-DNA phosphodiesterase 2 OS=Mus musculus OX=10090 GN=Tdp2 PE=1 SV=1	sp|Q9JJX7|TYDP2_MOUSE	370	65.0846	1	29.4871794871795	4.23718e-10	1078	1521	226	368	156
g397.t1	2106	Internalin-I OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=inlI PE=3 SV=1	sp|Q8YA32|INLI_LISMO	1778	60.8474	1	26.1627906976744	3.88242e-08	331	777	299	464	172
g398.t1	1833	Phosphate-repressible phosphate permease pho-4 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=pho-4 PE=1 SV=1	sp|P15710|PHO4_NEUCR	590	187.193	1	27.3422562141491	2.32295e-50	1	1515	60	569	523
g399.t1	1407	Protein DETOXIFICATION 17 OS=Arabidopsis thaliana OX=3702 GN=DTX17 PE=2 SV=1	sp|Q9C9U1|DTX17_ARATH	476	182.57	1	33.2425068119891	9.25252e-51	1	1101	47	404	367
g401.t1	918	Tafazzin OS=Macaca mulatta OX=9544 GN=TAZ PE=2 SV=1	sp|Q6IV77|TAZ_MACMU	262	142.51	1	35.2941176470588	1.78377e-39	169	780	54	248	204
