QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g158.t1	2094	hypothetical protein CHLRE_01g007000v5 [Chlamydomonas reinhardtii]	gi|1335053315|gb|PNW87919.1|	657	367.466	1	63.7630662020906	4.65584e-114	1231	2091	372	657	287
g159.t1	567	hypothetical protein CEUSTIGMA_g9658.t1 [Chlamydomonas eustigma]	gi|1238989058|dbj|GAX82230.1|	304	312.768	1	85.6382978723404	7.47996e-105	1	564	117	304	188
g160.t1	414	hypothetical protein CEUSTIGMA_g9389.t1 [Chlamydomonas eustigma]	gi|1238989350|dbj|GAX81961.1|	726	133.65	1	45	1.60291e-33	4	411	573	711	140
g161.t1	768	hypothetical protein CEUSTIGMA_g6397.t1 [Chlamydomonas eustigma]	gi|1238992396|dbj|GAX78957.1|	624	61.6178	1	33.8842975206612	3.81528e-07	397	753	507	618	121
g162.t1	3954	hypothetical protein CEUSTIGMA_g9662.t1 [Chlamydomonas eustigma]	gi|1238989062|dbj|GAX82234.1|	1311	924.465	1	60.9870740305523	0	1087	3630	363	1213	851
g163.t1	1764	Rh2 protein [Chlamydomonas reinhardtii]	gi|20340035|gb|AAM19665.1|	638	420.624	1	54.5454545454545	2.50832e-136	217	1494	43	463	429
g164.t1	1422	hypothetical protein CEUSTIGMA_g2916.t1 [Chlamydomonas eustigma]	gi|1238995943|dbj|GAX75473.1|	411	285.419	1	50.6134969325153	2.9055e-88	1	957	53	352	326
g165.t1	834	hypothetical protein CEUSTIGMA_g2915.t1 [Chlamydomonas eustigma]	gi|1238995942|dbj|GAX75472.1|	593	109.383	1	45.4545454545455	3.81065e-23	361	789	265	407	143
g166.t1	330	chloroplast RNA-polymerase sigma factor precursor [Ectocarpus siliculosus]	gi|299472557|emb|CBN79859.1|	835	54.299	1	50.9433962264151	4.84849e-06	1	159	478	530	53
g167.t1	2088	hypothetical protein CEUSTIGMA_g2989.t1 [Chlamydomonas eustigma]	gi|1238996016|dbj|GAX75546.1|	525	305.064	1	63.3757961783439	8.02901e-92	1141	2082	213	519	314
g168.t1	3777	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	223.402	1	43.75	5.6539e-60	1720	2907	27	414	400
g169.t1	1479	hypothetical protein CEUSTIGMA_g7530.t1 [Chlamydomonas eustigma]	gi|1238991300|dbj|GAX80092.1|	250	63.929	1	76.4705882352941	1.13339e-07	73	174	32	65	34
g170.t1	1107	hypothetical protein CEUSTIGMA_g12361.t1 [Chlamydomonas eustigma]	gi|1238986277|dbj|GAX84940.1|	375	551.977	1	81.5950920245399	0	106	1083	45	370	326
g171.t1	696	hypothetical protein CEUSTIGMA_g10421.t1 [Chlamydomonas eustigma]	gi|1238988345|dbj|GAX82994.1|	229	226.483	1	61.5740740740741	2.96469e-71	4	648	14	219	216
g173.t1	606	hypothetical protein VOLCADRAFT_106244 [Volvox carteri f. nagariensis] >gi|300260567|gb|EFJ44785.1| hypothetical protein VOLCADRAFT_106244 [Volvox carteri f. nagariensis]	gi|302845058|ref|XP_002954068.1|	304	187.963	1	55.9322033898305	1.20643e-55	25	525	17	189	177
g176.t1	666	hypothetical protein CEUSTIGMA_g9667.t1 [Chlamydomonas eustigma]	gi|1238989067|dbj|GAX82239.1|	249	205.297	1	54.5871559633027	1.01343e-62	7	642	31	248	218
g177.t1	1305	hypothetical protein CEUSTIGMA_g6235.t1 [Chlamydomonas eustigma]	gi|1238992434|dbj|GAX78798.1|	512	117.472	1	36.4077669902913	8.14033e-25	574	1185	291	490	206
g178.t1	858	hypothetical protein CEUSTIGMA_g4247.t1 [Chlamydomonas eustigma]	gi|1238994428|dbj|GAX76801.1|	206	285.034	1	68.0412371134021	9.72614e-94	268	849	17	204	194
g179.t1	843	hypothetical protein CEUSTIGMA_g2824.t1 [Chlamydomonas eustigma]	gi|1238995850|dbj|GAX75380.1|	311	245.358	1	47.1830985915493	8.45995e-77	25	840	27	306	284
g181.t1	828	hypothetical protein VOLCADRAFT_82641 [Volvox carteri f. nagariensis] >gi|300260655|gb|EFJ44873.1| hypothetical protein VOLCADRAFT_82641 [Volvox carteri f. nagariensis]	gi|302845234|ref|XP_002954156.1|	309	366.696	1	68.5950413223141	1.42238e-124	76	801	26	262	242
g182.t1	456	predicted protein [Chlamydomonas reinhardtii] >gi|159480756|ref|XP_001698448.1| predicted protein [Chlamydomonas reinhardtii]	gi|159480754|ref|XP_001698447.1|	257	75.0998	1	35.7664233576642	2.34042e-13	28	438	108	235	137
g185.t1	3063	hypothetical protein CEUSTIGMA_g2822.t1 [Chlamydomonas eustigma]	gi|1238995848|dbj|GAX75378.1|	968	995.342	1	72.8448275862069	0	184	2229	20	703	696
g186.t1	2721	hypothetical protein CEUSTIGMA_g2820.t1 [Chlamydomonas eustigma]	gi|1238995846|dbj|GAX75376.1|	638	147.132	1	59.7938144329897	7.15541e-33	649	939	218	314	97
g187.t1	963	hypothetical protein CEUSTIGMA_g2827.t1 [Chlamydomonas eustigma]	gi|1238995853|dbj|GAX75383.1|	351	392.119	1	62.5806451612903	3.50453e-133	1	930	39	347	310
g188.t1	2919	hypothetical protein CEUSTIGMA_g764.t1 [Chlamydomonas eustigma]	gi|1238997924|dbj|GAX73310.1|	278	234.958	1	51.6129032258064	1.175e-66	2110	2916	1	275	279
g190.t1	1410	hypothetical protein CEUSTIGMA_g2902.t1 [Chlamydomonas eustigma]	gi|1238995929|dbj|GAX75459.1|	388	364.77	1	60.6779661016949	1.47726e-119	370	1239	82	367	295
g191.t1	7677	hypothetical protein CEUSTIGMA_g2895.t1, partial [Chlamydomonas eustigma]	gi|1238995922|dbj|GAX75452.1|	734	102.449	1	39.4904458598726	7.66347e-18	214	657	28	178	157
g192.t1	990	hypothetical protein CEUSTIGMA_g2894.t1 [Chlamydomonas eustigma]	gi|1238995920|dbj|GAX75450.1|	398	357.451	1	64.4787644787645	8.9754e-119	175	951	70	325	259
g193.t1	1002	hypothetical protein CEUSTIGMA_g2893.t1 [Chlamydomonas eustigma]	gi|1238995919|dbj|GAX75449.1|	486	315.464	1	57.2490706319703	5.13709e-101	1	807	1	264	269
g194.t1	675	hypothetical protein CEUSTIGMA_g2893.t1 [Chlamydomonas eustigma]	gi|1238995919|dbj|GAX75449.1|	486	57.7658	1	57.1428571428571	4.05009e-06	505	672	427	480	56
g196.t1	3084	hypothetical protein CEUSTIGMA_g9665.t1 [Chlamydomonas eustigma]	gi|1238989065|dbj|GAX82237.1|	320	366.311	1	65.4723127035831	9.50211e-115	19	936	3	308	307
g197.t1	1068	methyltransferase domain-containing protein [Haloarchaeobius iranensis] >gi|1086454990|emb|SDM73516.1| Methyltransferase domain-containing protein [Haloarchaeobius iranensis]	gi|1221602838|ref|WP_089732395.1|	212	170.629	1	50.2732240437158	7.72182e-48	31	576	5	185	183
g198.t1	876	chloroplast oxygen-evolving enhancer protein 1 [Chlamydomonas incerta]	gi|74272687|gb|ABA01139.1|	291	332.028	1	61.5120274914089	7.30371e-111	1	870	1	290	291
g199.t1	876	chloroplast oxygen-evolving enhancer protein 1 [Chlamydomonas incerta]	gi|74272687|gb|ABA01139.1|	291	332.028	1	61.5120274914089	7.30371e-111	1	870	1	290	291
g200.t1	876	chloroplast oxygen-evolving enhancer protein 1 [Chlamydomonas incerta]	gi|74272687|gb|ABA01139.1|	291	332.028	1	61.5120274914089	7.30371e-111	1	870	1	290	291
g201.t1	3819	hypothetical protein CEUSTIGMA_g2921.t1 [Chlamydomonas eustigma]	gi|1238995948|dbj|GAX75478.1|	667	1083.55	1	79.2792792792793	0	1807	3801	1	663	666
g202.t1	630	hypothetical protein CEUSTIGMA_g2929.t1 [Chlamydomonas eustigma]	gi|1238995956|dbj|GAX75486.1|	207	125.561	1	43.5233160621762	2.54837e-32	19	585	9	196	193
g203.t1	813	hypothetical protein CEUSTIGMA_g2930.t1 [Chlamydomonas eustigma]	gi|1238995957|dbj|GAX75487.1|	268	338.191	1	70.2290076335878	5.38449e-114	16	801	4	265	262
g205.t1	549	hypothetical protein CEUSTIGMA_g2931.t1 [Chlamydomonas eustigma]	gi|1238995958|dbj|GAX75488.1|	218	232.646	1	61.9883040935673	1.23784e-74	1	513	37	207	171
g206.t1	564	hypothetical protein CEUSTIGMA_g2953.t1 [Chlamydomonas eustigma]	gi|1238995980|dbj|GAX75510.1|	171	165.622	1	75.8333333333333	7.77523e-49	202	561	52	171	120
g207.t1	867	hypothetical protein CEUSTIGMA_g2943.t1 [Chlamydomonas eustigma]	gi|1238995970|dbj|GAX75500.1|	279	400.979	1	72.0306513409962	2.10783e-138	55	834	16	276	261
g208.t1	819	hypothetical protein CEUSTIGMA_g2944.t1 [Chlamydomonas eustigma]	gi|1238995971|dbj|GAX75501.1|	294	222.631	1	55.2845528455285	3.87718e-68	85	816	44	287	246
g210.t1	1437	Zinc finger protein 862 [Stylophora pistillata]	gi|1263136435|gb|PFX32579.1|	1847	63.1586	1	29.5336787564767	1.15114e-06	604	1164	1570	1752	193
g211.t1	1449	lipolytic protein [Burkholderia sp. ABCPW 14] >gi|976479532|gb|KVD82733.1| lipolytic protein [Burkholderia sp. ABCPW 14]	gi|1054807272|ref|WP_066570257.1|	450	67.3958	1	25.1445086705202	3.06413e-08	364	1386	174	428	346
g212.t1	1137	hypothetical protein CEUSTIGMA_g13311.t1 [Chlamydomonas eustigma]	gi|1238985280|dbj|GAX85895.1|	2088	475.707	1	67.2086720867209	2.67766e-149	34	1134	1438	1803	369
g213.t1	4644	hypothetical protein CEUSTIGMA_g13311.t1 [Chlamydomonas eustigma]	gi|1238985280|dbj|GAX85895.1|	2088	413.305	1	63.8297872340426	1.0036e-114	943	2061	280	654	376
g214.t1	375	hypothetical protein CEUSTIGMA_g13307.t1 [Chlamydomonas eustigma]	gi|1238985276|dbj|GAX85891.1|	121	164.081	1	77.9816513761468	6.17461e-50	43	369	12	120	109
g215.t1	1815	Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana]	gi|1359825793|gb|PRW60796.1|	688	225.713	1	40.3326403326403	2.60154e-61	148	1572	27	484	481
g217.t1	927	AP2-like ethylene-responsive transcription factor AIL5 [Auxenochlorella protothecoides] >gi|675350817|gb|KFM23257.1| AP2-like ethylene-responsive transcription factor AIL5 [Auxenochlorella protothecoides]	gi|760438117|ref|XP_011396127.1|	375	108.997	1	33.9055793991416	1.84325e-23	295	888	37	263	233
g218.t1	4701	type I DNA topoisomerase [Azospirillum sp. M2T2B2] >gi|1402940093|gb|AWU94009.1| type I DNA topoisomerase [Azospirillum sp. M2T2B2]	gi|1407135813|ref|WP_111066541.1|	932	393.275	1	59.0395480225989	1.04385e-113	1390	2442	78	429	354
g219.t1	1404	PREDICTED: gamma-aminobutyric acid receptor exp-1 [Crassostrea gigas] >gi|405960654|gb|EKC26556.1| Acetylcholine receptor subunit alpha-type deg-3 [Crassostrea gigas]	gi|762075657|ref|XP_011443382.1|	382	57.7658	1	28.90625	2.93387e-05	145	528	25	140	128
g220.t1	915	hypothetical protein CHLRE_10g441300v5 [Chlamydomonas reinhardtii]	gi|1335042931|gb|PNW77544.1|	1561	100.908	1	33.3333333333333	7.87007e-20	103	741	852	1049	219
g223.t1	1662	hypothetical protein CEUSTIGMA_g13306.t1 [Chlamydomonas eustigma]	gi|1238985275|dbj|GAX85890.1|	629	123.25	1	55.9139784946236	6.2124e-26	1381	1659	539	629	93
g225.t1	1827	hypothetical protein CEUSTIGMA_g10673.t1 [Chlamydomonas eustigma]	gi|1238988070|dbj|GAX83247.1|	594	266.159	1	49.8069498069498	4.10255e-77	214	975	43	299	259
g226.t1	2028	hypothetical protein CEUSTIGMA_g10265.t1 [Chlamydomonas eustigma]	gi|1238988400|dbj|GAX82839.1|	666	1055.82	1	84.1368584758942	0	22	1950	11	637	643
g227.t1	4086	hypothetical protein CEUSTIGMA_g11322.t1 [Chlamydomonas eustigma]	gi|1238987363|dbj|GAX83898.1|	2122	239.965	1	42.2839506172839	5.30227e-60	241	1191	45	366	324
g228.t1	3432	Sodium channel protein type 1 subunit alpha [Monoraphidium neglectum] >gi|761976944|gb|KIZ06727.1| Sodium channel protein type 1 subunit alpha [Monoraphidium neglectum]	gi|926794545|ref|XP_013905746.1|	2118	543.888	1	40.6494960806271	2.64587e-163	82	2646	1234	2114	893
g229.t1	2832	iodothyronine deiodinase [Chlorella sorokiniana]	gi|1359823869|gb|PRW59105.1|	307	138.272	1	44.4444444444444	3.55327e-32	982	1581	84	284	207
g230.t1	1032	ubiquitin-40S ribosomal protein S27b [Kwoniella mangroviensis CBS 8507] >gi|1045472703|gb|OCF64629.1| ubiquitin-40S ribosomal protein S27b [Kwoniella mangroviensis CBS 8507]	gi|1101819602|ref|XP_019001168.1|	135	125.176	1	63.265306122449	1.86467e-31	547	837	4	101	98
g232.t1	930	ubiquitin, partial [Anoectochilus roxburghii]	gi|378747684|gb|AFC36452.1|	214	201.445	1	64.8809523809524	2.13937e-60	184	684	17	184	168
g233.t1	1086	polyubiquitin [Physcomitrella patens]	gi|1373980041|ref|XP_024365842.1|	153	140.198	1	74.4897959183673	6.29178e-37	517	810	57	153	98
g234.t1	6384	hypothetical protein CEUSTIGMA_g10680.t1 [Chlamydomonas eustigma]	gi|1238988077|dbj|GAX83254.1|	1209	309.686	1	52.4752475247525	1.9092e-82	1114	2022	216	501	303
g240.t1	1170	hypothetical protein CEUSTIGMA_g10946.t1 [Chlamydomonas eustigma]	gi|1238987787|dbj|GAX83521.1|	562	63.5438	1	26.7857142857143	4.32892e-07	157	810	150	364	224
g241.t1	630	hypothetical protein CEUSTIGMA_g10931.t1 [Chlamydomonas eustigma]	gi|1238987772|dbj|GAX83506.1|	205	220.32	1	63.1578947368421	2.05556e-69	1	621	1	205	209
g242.t1	6828	hypothetical protein CEUSTIGMA_g10934.t1 [Chlamydomonas eustigma]	gi|1238987775|dbj|GAX83509.1|	2214	692.575	1	44.9300699300699	0	2317	5598	635	1742	1144
g243.t1	1563	hypothetical protein CEUSTIGMA_g10937.t1 [Chlamydomonas eustigma]	gi|1238987778|dbj|GAX83512.1|	363	209.92	1	53.5135135135135	3.14275e-59	211	738	48	232	185
g244.t1	720	hypothetical protein CEUSTIGMA_g10928.t1 [Chlamydomonas eustigma]	gi|1238987769|dbj|GAX83503.1|	235	264.618	1	72.6775956284153	4.35053e-86	157	705	49	231	183
g246.t1	768	hypothetical protein VOLCADRAFT_106964 [Volvox carteri f. nagariensis] >gi|300258785|gb|EFJ43018.1| hypothetical protein VOLCADRAFT_106964 [Volvox carteri f. nagariensis]	gi|302848571|ref|XP_002955817.1|	257	329.331	1	64.3410852713178	5.89673e-111	1	765	1	256	258
g247.t1	945	hypothetical protein UU98_C0005G0022 [Parcubacteria group bacterium GW2011_GWD2_42_14]	gi|818588982|gb|KKS38679.1|	253	74.3294	1	27.0642201834862	1.08314e-11	259	912	40	232	218
g248.t1	519	hypothetical protein CEUSTIGMA_g2948.t1 [Chlamydomonas eustigma]	gi|1238995975|dbj|GAX75505.1|	192	153.68	1	63.7096774193548	5.86721e-44	142	513	69	192	124
g249.t1	897	hypothetical protein CEUSTIGMA_g2947.t1 [Chlamydomonas eustigma]	gi|1238995974|dbj|GAX75504.1|	358	281.567	1	50.3496503496504	6.08556e-90	1	846	80	353	286
g251.t1	4179	hypothetical protein CEUSTIGMA_g2945.t1 [Chlamydomonas eustigma]	gi|1238995972|dbj|GAX75502.1|	1142	97.8265	1	40.2597402597403	1.63974e-16	337	771	154	302	154
g252.t1	927	hypothetical protein CEUSTIGMA_g2937.t1 [Chlamydomonas eustigma]	gi|1238995964|dbj|GAX75494.1|	306	161.77	1	50.5102040816327	7.08539e-44	121	687	34	222	196
g255.t1	369	hypothetical protein CEUSTIGMA_g2934.t1 [Chlamydomonas eustigma]	gi|1238995961|dbj|GAX75491.1|	157	196.438	1	75.2066115702479	3.39101e-62	4	366	37	157	121
g258.t1	1977	unnamed protein product, partial [Tuber aestivum]	gi|1263143008|emb|CUS07660.1|	608	111.309	1	43.3566433566434	9.9675e-22	1525	1947	440	582	143
g259.t1	1197	hypothetical protein CEUSTIGMA_g10946.t1 [Chlamydomonas eustigma]	gi|1238987787|dbj|GAX83521.1|	562	63.5438	1	27	3.98332e-07	166	741	150	344	200
g262.t1	1086	hypothetical protein COB52_05240 [Candidatus Kaiserbacteria bacterium]	gi|1247366033|gb|PCI27170.1|	686	202.601	1	36.2776025236593	2.35978e-55	4	807	31	344	317
g263.t1	1374	hypothetical protein CEUSTIGMA_g13610.t1 [Chlamydomonas eustigma]	gi|1238984936|dbj|GAX86197.1|	781	268.855	1	48.9411764705882	3.18465e-78	46	1293	268	677	425
g264.t1	387	E3 ubiquitin ligase [Chlamydomonas sp. ICE-L]	gi|311697311|gb|ADQ00179.1|	155	162.54	1	60.6299212598425	1.01696e-48	1	381	30	154	127
g265.t1	567	hypothetical protein TSOC_011278 [Tetrabaena socialis]	gi|1331340501|gb|PNH02725.1|	193	224.557	1	55.3763440860215	1.18982e-71	7	564	8	193	186
g266.t1	3798	hypothetical protein CEUSTIGMA_g11901.t1 [Chlamydomonas eustigma]	gi|1238986711|dbj|GAX84481.1|	1625	85.8853	1	32.1739130434783	6.95234e-13	1516	2124	579	797	230
g267.t1	3234	hypothetical protein CEUSTIGMA_g12194.t1 [Chlamydomonas eustigma]	gi|1238986459|dbj|GAX84772.1|	1117	167.933	1	37.4285714285714	1.79912e-38	22	939	454	799	350
g269.t1	2439	hypothetical protein CEUSTIGMA_g2952.t1 [Chlamydomonas eustigma]	gi|1238995979|dbj|GAX75509.1|	655	676.011	1	87.5324675324675	0	619	1773	143	527	385
g270.t1	414	hypothetical protein CEUSTIGMA_g2952.t1 [Chlamydomonas eustigma]	gi|1238995979|dbj|GAX75509.1|	655	236.498	1	82.4817518248175	8.24636e-72	4	408	518	654	137
g272.t1	984	hypothetical protein CEUSTIGMA_g2958.t1 [Chlamydomonas eustigma]	gi|1238995985|dbj|GAX75515.1|	348	421.394	1	68.0981595092024	1.19113e-144	7	978	23	348	326
g273.t1	9495	hypothetical protein CEUSTIGMA_g12410.t1 [Chlamydomonas eustigma]	gi|1238986234|dbj|GAX84989.1|	1810	868.226	1	49.7041420118343	0	2818	5760	827	1799	1014
g274.t1	216	Thioredoxin superfamily protein [Arabidopsis thaliana] >gi|14190427|gb|AAK55694.1|AF378891_1 AT4g08280/T12G13_120 [Arabidopsis thaliana] >gi|15215897|gb|AAK91492.1| AT4g08280/T12G13_120 [Arabidopsis thaliana] >gi|332657220|gb|AEE82620.1| Thioredoxin superfamily protein [Arabidopsis thaliana]	gi|18413101|ref|NP_567336.1|	126	72.0182	1	53.125	2.33936e-14	4	195	63	126	64
g275.t1	5613	hypothetical protein CEUSTIGMA_g12410.t1 [Chlamydomonas eustigma]	gi|1238986234|dbj|GAX84989.1|	1810	947.577	1	50.2463054187192	0	2590	5610	827	1810	1015
g276.t1	4551	hypothetical protein CEUSTIGMA_g12410.t1 [Chlamydomonas eustigma]	gi|1238986234|dbj|GAX84989.1|	1810	755.747	1	43.8805970149254	0	1831	4527	846	1803	1005
g277.t1	1506	hypothetical protein CEUSTIGMA_g6397.t1 [Chlamydomonas eustigma]	gi|1238992396|dbj|GAX78957.1|	624	497.664	1	58.3924349881797	8.20416e-168	1	1254	23	445	423
g279.t1	864	T9SS C-terminal target domain-containing protein [Aequorivita vladivostokensis] >gi|768809791|gb|KJJ40067.1| hypothetical protein MB09_02660 [Aequorivita vladivostokensis]	gi|769945984|ref|WP_045079280.1|	466	83.5741	1	40.5555555555556	2.50705e-14	310	828	221	387	180
g280.t1	405	hyalin [Amycolatopsis lurida NRRL 2430]	gi|678046286|gb|KFU78164.1|	619	70.8626	1	46.0674157303371	2.36124e-16	1	267	67	154	89
g281.t1	2163	hypothetical protein CEUSTIGMA_g9389.t1 [Chlamydomonas eustigma]	gi|1238989350|dbj|GAX81961.1|	726	146.747	1	49.2424242424242	7.21934e-33	1696	2091	576	706	132
g282.t1	2253	hypothetical protein CEUSTIGMA_g12404.t1 [Chlamydomonas eustigma]	gi|1238986228|dbj|GAX84983.1|	729	65.855	1	58.6206896551724	3.42079e-07	2053	2208	650	707	58
g283.t1	1767	hypothetical protein CHLRE_07g357900v5 [Chlamydomonas reinhardtii]	gi|1335046876|gb|PNW81486.1|	598	225.713	1	40.6175771971496	3.35178e-62	43	1269	45	397	421
g284.t1	1188	hypothetical protein CEUSTIGMA_g12406.t1 [Chlamydomonas eustigma]	gi|1238986230|dbj|GAX84985.1|	394	488.034	1	63.4210526315789	3.66407e-169	43	1179	14	392	380
g285.t1	1296	hypothetical protein CEUSTIGMA_g12409.t1 [Chlamydomonas eustigma]	gi|1238986233|dbj|GAX84988.1|	588	158.303	1	46.3022508038585	6.00236e-39	436	1293	296	588	311
g287.t1	1068	hypothetical protein CEUSTIGMA_g12408.t1 [Chlamydomonas eustigma]	gi|1238986232|dbj|GAX84987.1|	273	278.485	1	60.377358490566	4.252e-89	100	735	30	238	212
g288.t1	810	hypothetical protein CEUSTIGMA_g7335.t1 [Chlamydomonas eustigma]	gi|1238991535|dbj|GAX79895.1|	215	84.3445	1	35.6164383561644	8.6427e-16	175	591	63	195	146
g289.t1	1035	hypothetical protein MARPO_0154s0025 [Marchantia polymorpha]	gi|1376838089|gb|PTQ28799.1|	289	129.413	1	56.8	2.92743e-31	652	1026	165	289	125
g290.t1	3903	hypothetical protein CEUSTIGMA_g10560.t1 [Chlamydomonas eustigma]	gi|1238988160|dbj|GAX83134.1|	1430	766.918	1	47.2647702407002	0	46	2568	22	902	914
g291.t1	780	hypothetical protein CEUSTIGMA_g12404.t1 [Chlamydomonas eustigma]	gi|1238986228|dbj|GAX84983.1|	729	56.9954	1	57.6923076923077	1.53334e-05	631	768	656	707	52
g294.t1	858	leucine-richprotein 1 (LRRP1) [Angomonas deanei]	gi|528213531|gb|EPY18428.1|	730	58.151	1	31.6666666666667	9.02383e-06	259	762	375	542	180
g295.t1	291	hypothetical protein CEUSTIGMA_g3183.t1 [Chlamydomonas eustigma]	gi|1238995764|dbj|GAX75740.1|	96	126.716	1	63.1578947368421	7.17489e-36	1	285	1	95	95
g296.t1	5967	hypothetical protein CEUSTIGMA_g7626.t1 [Chlamydomonas eustigma]	gi|1238991184|dbj|GAX80188.1|	1748	848.966	1	65.6891495601173	0	3184	5223	891	1558	682
g297.t1	5064	hypothetical protein CHLRE_03g158550v5 [Chlamydomonas reinhardtii]	gi|1335050177|gb|PNW84783.1|	2035	780.785	1	50.8474576271186	0	874	3168	451	1262	826
g298.t1	1836	hypothetical protein CHLNCDRAFT_133756 [Chlorella variabilis] >gi|307107203|gb|EFN55446.1| hypothetical protein CHLNCDRAFT_133756 [Chlorella variabilis]	gi|552828763|ref|XP_005847548.1|	326	85.8853	1	48.469387755102	2.10776e-14	913	1497	2	197	196
g301.t1	3684	hypothetical protein CEUSTIGMA_g3193.t1 [Chlamydomonas eustigma]	gi|1238995774|dbj|GAX75750.1|	1242	456.447	1	57.4370709382151	3.95167e-136	2371	3654	797	1233	437
g302.t1	705	hypothetical protein CEUSTIGMA_g7331.t1 [Chlamydomonas eustigma]	gi|1238991531|dbj|GAX79891.1|	239	71.633	1	42.2077922077922	2.39103e-11	100	561	52	203	154
g304.t1	1083	hypothetical protein CEUSTIGMA_g7623.t1 [Chlamydomonas eustigma]	gi|1238991181|dbj|GAX80185.1|	330	472.626	1	70.2265372168285	1.28645e-164	40	966	23	328	309
g305.t1	933	hypothetical protein CHLRE_05g237050v5 [Chlamydomonas reinhardtii]	gi|1335049010|gb|PNW83618.1|	288	261.536	1	67.6348547717842	6.24404e-83	184	906	48	287	241
g308.t1	1185	hypothetical protein CEUSTIGMA_g1399.t1 [Chlamydomonas eustigma]	gi|1238997515|dbj|GAX73949.1|	363	78.5666	1	54.5454545454545	2.61473e-12	166	363	145	210	66
g309.t1	420	hypothetical protein Rsub_01873 [Raphidocelis subcapitata]	gi|1393706949|dbj|GBF89156.1|	140	107.071	1	57.843137254902	5.78735e-27	1	306	4	100	102
g310.t1	708	hypothetical protein Rsub_01864 [Raphidocelis subcapitata]	gi|1393706940|dbj|GBF89147.1|	206	54.299	1	55.7692307692308	3.06471e-05	334	489	114	165	52
g311.t1	798	hypothetical protein CEUSTIGMA_g7620.t1 [Chlamydomonas eustigma]	gi|1238991178|dbj|GAX80182.1|	427	249.21	1	59.6	6.25161e-77	7	756	187	418	250
g312.t1	2001	hypothetical protein CEUSTIGMA_g6051.t1 [Chlamydomonas eustigma]	gi|1238992641|dbj|GAX78612.1|	553	323.553	1	38.5375494071146	8.90832e-99	334	1740	16	511	506
g313.t1	1197	hypothetical protein CEUSTIGMA_g7615.t1 [Chlamydomonas eustigma]	gi|1238991173|dbj|GAX80177.1|	423	590.497	1	78.2122905027933	0	121	1194	66	423	358
g314.t1	3150	hypothetical protein CEUSTIGMA_g5482.t1 [Chlamydomonas eustigma]	gi|1238993271|dbj|GAX78040.1|	992	1382.08	1	71.8940936863544	0	133	3075	14	982	982
g315.t1	5346	ankyrin repeat protein, partial [Chrysochromulina sp. CCMP291]	gi|922858862|gb|KOO26946.1|	659	220.32	1	35.8633776091082	1.91836e-56	478	1953	105	606	527
g316.t1	993	hypothetical protein CEUSTIGMA_g7610.t1 [Chlamydomonas eustigma]	gi|1238991168|dbj|GAX80172.1|	390	221.476	1	52.1235521235521	1.14508e-65	208	954	63	314	259
g318.t1	11313	predicted protein [Nematostella vectensis] >gi|156209818|gb|EDO31051.1| predicted protein, partial [Nematostella vectensis]	gi|156353910|ref|XP_001623151.1|	289	78.9518	1	25.1282051282051	2.01848e-11	914	1483	54	248	195
g320.t1	564	60S ribosomal protein L18-3 [Monoraphidium neglectum] >gi|926798265|ref|XP_013906556.1| 60S ribosomal protein L18-3 [Monoraphidium neglectum] >gi|761975096|gb|KIZ05100.1| 60S ribosomal protein L18-3 [Monoraphidium neglectum] >gi|761977839|gb|KIZ07537.1| 60S ribosomal protein L18-3 [Monoraphidium neglectum]	gi|926791291|ref|XP_013904119.1|	187	309.686	1	79.144385026738	1.77801e-105	1	561	1	187	187
